Gene	t_all	t_sub	t_vis	t_status	t_location	t_interaction
ANGEL1	-0.05273	-0.2888	0.3665	0.0475	-2.044	0.4606
EFCAB11	0.7528	-0.03996	1.211	0.8712	-1.887	0.8798
TC2N	-0.03746	-0.006083	-0.3527	-0.23	3.73	-0.2064
TRIP11	-1.178	-0.9854	-0.6214	-1.124	-1.158	0.2154
SYNE3	0.7814	0.9383	0.6979	1.176	-4.444	-0.2579
LINC01550	0.2521	0.3914	-0.3473	0.06229	5.384	-0.5273
IGHG3	0.03773	-1.059	0.4505	-0.2281	5.562	0.9827
CHEK2P2	0.09177	-0.2745	0.6931	0.1534	-1.222	0.6042
WHAMMP3	0.0242	0.1975	-0.1379	0.03843	-0.2907	-0.2386
SNORD115-45	1.741	0.3175	2.05	1.689	1.12	1.173
WHAMMP2	0.4687	0.5887	0.1742	0.5145	-0.9408	-0.2646
GOLGA8T	-0.02233	-0.7876	0.7742	0.007074	-0.5828	1.105
HERC2P10	-1.741	-0.5097	-1.819	-1.699	-0.4025	-0.9333
FAN1	-1.671	-1.055	-1.235	-1.641	-0.1124	-0.03756
SCG5	-0.4736	-0.5845	0.003126	-0.451	-0.3265	0.4733
EMC4	-0.09744	0.9962	-0.922	-0.0285	-1.399	-1.351
C15orf41	0.5745	0.271	0.6176	0.6514	-1.404	0.2542
FAM98B	0.5081	-0.3081	1.268	0.5957	-1.569	1.034
THBS1	-0.5743	-0.08792	-1.051	-0.8345	3.564	-0.6674
BAHD1	0.7081	0.7739	0.4979	0.8794	-2.498	-0.1255
RAD51	0.3846	0.1267	1.191	0.5497	-2.697	0.2785
ZFYVE19	-0.5651	-0.2831	-0.4038	-0.4735	-2.75	0.01441
SPINT1	-0.5512	-0.3553	-0.2656	-0.4499	-3.94	0.1431
VPS18	-1.196	-0.7654	-0.8558	-1.161	-2.919	-0.1384
DLL4	1.314	1.801	0.3942	1.606	-3.084	-1.176
CHP1	0.8846	0.6683	0.6121	0.8555	0.3551	0.2081
NUSAP1	-1.002	-0.3169	-1.322	-0.9661	-3.555	-0.3634
MGA	0.9506	0.1397	1.107	0.8944	1.217	0.6477
HAUS2	0.6842	0.334	0.6729	0.749	-1.222	0.3088
STARD9	0.6353	0.8241	0.2704	0.8437	-2.951	-0.5772
ADAL	-0.4383	0.1919	-0.5635	-0.3775	-1.276	-0.5604
TUBGCP4	0.207	0.9338	-0.442	0.2724	-1.277	-0.9579
MAP1A	-0.3788	-0.52	0.3159	-0.2286	-5.431	0.6183
PDIA3	-0.3637	0.06225	-0.4261	-0.2719	-2.171	-0.3406
WDR76	-0.1011	-0.8029	1.618	0.08775	-4.164	1.49
CASC4	-0.5056	-0.5458	-0.3724	-0.6199	1.937	0.02216
EIF3J	0.5778	0.4282	0.3296	0.526	1.029	-0.01417
SPATA5L1	1.035	1.503	0.1409	1.039	-0.3491	-0.867
SEMA6D	0.8178	0.6814	0.3796	0.7463	2.364	-0.2071
EID1	-0.8621	0.1862	-1.181	-0.8341	-4.575	-1.016
GALK2	0.8447	-0.5559	1.529	0.9159	-1.295	1.525
NDUFAF4P1	-0.7961	-1.487	0.0549	-0.792	0.1445	0.922
FGF7	0.2058	0.3701	0.124	0.394	-3.271	-0.3075
MIR7973-1	-0.1315	0.4695	-0.5105	-0.1322	0.05212	-0.6835
TMOD2	0.09453	-0.85	0.585	-0.03709	2.788	0.9789
CGNL1	-0.4242	0.1711	-0.7936	-0.4147	-0.06732	-0.6435
AQP9	-0.2632	-0.6513	0.03561	-0.4189	2.698	0.4884
LIPC	-1.634	-0.9121	-1.31	-1.606	-2.293	-0.5662
MINDY2	0.7081	0.5912	0.479	0.7512	-0.9105	-0.02366
CCNB2	0.2988	-0.3153	1.926	0.6243	-4.91	1.155
RORA-AS1	-0.3323	-0.1203	-0.8722	-0.7005	5.31	-0.4861
TPM1	0.772	0.9856	-0.1171	0.7072	3.824	-0.8859
LACTB	-0.5843	-1.246	0.5026	-0.5026	-2.176	1.255
APH1B	-0.6452	-1.075	-0.1253	-0.6667	0.5625	0.4789
SNX1	-0.8703	-1.438	-0.1613	-0.8052	-1.719	0.5517
TRIP4	1.005	0.4314	0.9136	1.005	-0.2722	0.4485
SLC51B	-0.65	-0.1717	-0.9038	-0.7599	1.822	-0.4677
RNU5A-1	0.4583	0.5067	0.22	0.4732	-0.4083	-0.1273
RNU5B-1	1.176	1.23	0.4286	1.119	1.567	-0.4983
HACD3	0.4589	0.157	0.5456	0.5236	-1.241	0.288
DIS3L	-0.1191	-0.7234	0.622	-0.05814	-1.23	0.9544
ZWILCH	-0.05786	-0.05335	0.1895	0.09646	-3.215	0.1666
SMAD6	0.7837	0.756	0.5796	0.9624	-2.521	-0.221
SMAD3	-0.05097	0.8257	-1.198	-0.1186	1.341	-1.394
C15orf61	1.357	0.4446	1.34	1.382	-0.7076	0.8543
FEM1B	-1.272	-1.308	-0.6258	-1.412	-5.473	0.6561
CORO2B	0.2203	0.6551	-0.1091	0.3862	-2.908	-0.5578
GLCE	1.29	0.745	0.9844	1.249	2.488	0.2136
PAQR5	-0.9049	-0.9375	-0.4043	-1.029	-7.317	0.7302
KIF23	-0.6055	-0.258	-0.8405	-0.5286	-5.466	-0.006976
THSD4	-0.3771	-0.8169	-0.3227	-0.6859	4.48	0.1467
SENP8	0.3593	0.5197	0.02136	0.3863	-0.609	-0.3712
BBS4	-0.5625	-1.164	0.3368	-0.4985	-1.411	1.038
NEO1	-0.6999	-0.4965	-0.8871	-1.004	3.804	-0.2777
LOXL1	0.6874	0.8195	0.04563	0.6453	0.7427	-0.6117
ISLR2	-1.702	-1.22	-1.166	-1.657	-1.722	0.5598
ISLR	0.499	0.501	0.6966	0.8373	-4.503	-0.001558
MPI	-0.7253	-0.6025	-0.5628	-0.836	1.805	0.106
C15orf39	-0.5631	-0.309	-0.6858	-0.7439	2.718	-0.3318
COMMD4	-0.208	0.7141	-0.9033	-0.1028	-2.331	-1.136
SNX33	0.8106	0.9599	0.2791	0.7508	1.343	-0.3051
ODF3L1	0.7398	0.134	0.9855	0.7182	0.2271	0.4635
UBE2Q2	-0.263	-0.09993	-0.1334	-0.1674	-2.146	-0.05829
FBXO22	-0.5286	-1.216	0.4878	-0.489	-0.7069	1.221
TMEM266	-1.172	-2.021	0.6877	-1.171	-3.779	2.103
RCN2	-0.1773	-0.6047	0.337	-0.06828	-2.384	0.6253
HMG20A	0.3546	0.5004	0.02692	0.2897	1.37	-0.2549
DNAJA4	0.1398	-0.04216	-0.0291	-0.04902	4.366	0.00385
CRABP1	0.2269	-0.6937	0.2258	0.05196	4.531	0.3838
IREB2	-1.034	-1.195	-0.1167	-0.9906	-0.7011	0.8874
HYKK	-0.1494	-0.004362	-0.1447	-0.1007	-0.9684	-0.08789
PSMA4	0.8817	0.5081	0.911	1.025	-2.107	0.2672
CHRNA5	0.5046	1.087	-0.29	0.5768	-1.347	-1.012
MIR184	-0.4888	1.075	-1.406	-0.4869	0.1008	-1.745
TMED3	-0.9991	0.1065	-1.776	-0.9424	-2.718	-1.072
FAH	-0.1747	-0.4089	0.2179	-0.1672	-0.1005	0.4606
ABHD17C	-0.5328	-0.5309	-0.4432	-0.6871	2.43	0.02143
CFAP161	0.5692	0.6265	0.2776	0.4712	3.742	0.03605
WHAMM	0.3196	0.7231	-0.06675	0.2546	1.363	-0.385
RAMAC	-0.8956	-0.9864	-0.236	-0.8354	-1.418	0.514
TM6SF1	-0.5372	-0.7232	0.02983	-0.4802	-1.18	0.5435
ADAMTSL3	0.9462	0.08762	1.293	0.8816	2.261	0.6952
EFL1P1	-0.4055	-0.8725	0.7911	-0.3222	-1.944	1.178
ALPK3	-0.3071	-0.2626	-0.4909	-0.5628	4.004	-0.2647
PDE8A	-1.373	-1.454	-0.4793	-1.374	-3.307	0.7572
ISG20	-0.4398	-0.6236	-0.4631	-0.7873	4.746	0.2729
FANCI	-1.464	-0.5159	-1.856	-1.458	-2.98	-0.5037
WDR93	-0.3915	-0.009379	-0.5716	-0.4057	0.3804	-0.3676
ZNF710	-0.3968	-0.5235	-0.1825	-0.459	1.205	0.1795
GDPGP1	-1.689	-0.7567	-1.707	-1.644	-0.5436	-0.3237
CRTC3	1.167	1.437	0.2973	1.216	-0.9966	-0.8443
BLM	-0.6868	-0.9767	0.07656	-0.6581	-0.4046	0.7943
FURIN	-0.5017	-0.8686	0.02366	-0.4672	-0.5926	0.5258
FES	-0.1539	-0.8268	0.2852	-0.2806	2.356	0.7453
MAN2A2	-0.4693	0.3018	-0.918	-0.5913	2.059	-0.8998
SV2B	0.9568	1.495	0.2369	0.9009	1.208	-0.5165
SLCO3A1	0.3225	0.1861	0.2483	0.3102	0.1547	0.02062
LINC00924	1.023	0.247	1.322	1.09	-1.226	0.6664
NR2F2	0.5565	1.04	-0.2503	0.636	-1.444	-0.991
ARRDC4	0.7565	0.5063	0.6466	0.8298	-1.331	0.2049
ASB7	-0.9844	-1.145	-0.3798	-0.9356	-0.9028	0.3257
HERC2P3	0.3053	0.2625	0.2182	0.3426	-0.7834	-0.03196
NBEAP1	-0.8454	-0.04885	-1.405	-1.066	2.88	-0.9459
CYFIP1	-1.201	-0.8373	-0.787	-1.153	-2.439	-0.03102
TUBGCP5	0.2078	0.752	-0.01256	0.4065	-3.426	-0.4438
ATP10A	-1.44	-0.8992	-1.038	-1.389	-0.9827	-0.02839
GABRB3	0.696	0.2435	0.6534	0.6695	0.3504	0.3231
TJP1	0.756	0.6296	0.5132	0.8139	-1.124	-0.08239
GOLGA8O	0.887	0.1599	1.015	0.8286	1.312	0.5503
FMN1	-1.297	-1.415	-0.9097	-1.65	3.497	0.3833
AVEN	1.005	0.1919	1.319	1.098	-1.531	0.7755
EMC7	0.03087	0.1263	0.2448	0.2692	-4.615	0.08126
KATNBL1	-0.516	-0.08814	-0.8358	-0.786	3.759	-0.6598
SLC12A6	-0.7347	-1.98	0.1831	-0.7324	0.1615	1.099
NOP10	0.7099	0.5947	0.5016	0.7851	-1.362	-0.09608
LPCAT4	0.3536	0.9226	-0.2218	0.3599	-0.2226	-0.7366
MIR3942	0.5172	1.057	-0.4075	0.5067	0.06001	-1.083
MEIS2	0.0343	0.4359	-0.5087	-0.1608	4.022	-0.6597
RASGRP1	-1.322	-0.9204	-0.9547	-1.314	0.2075	-0.2515
ANKRD63	-1.158	-1.561	-0.7717	-1.546	3.863	0.3421
RMDN3	-1.629	-2.249	-0.4202	-1.904	-5.614	1.459
OIP5	-1.769	-1.225	-1.775	-2.032	-5.194	0.1394
NDUFAF1	-0.3863	-0.5159	0.2573	-0.313	-1.617	0.5919
EHD4	-0.1252	-0.13	-0.02326	-0.09161	-0.6478	0.05604
VPS39	0.5861	-0.5279	1.275	0.5913	-0.261	1.273
TMEM87A	0.2547	-0.2596	0.7715	0.3757	-2.179	0.7169
ZNF106	-1.02	-2.883	-0.04713	-1.316	3.356	1.313
TTBK2	1.062	0.6966	0.721	1.016	0.7723	-0.02984
UBR1	1.452	1.204	0.8517	1.445	2.983	-0.1942
STRC	-0.03406	-0.2415	0.1146	-0.05267	0.3802	0.2388
SLC30A4	-0.7821	0.6983	-2.64	-0.8389	1.108	-1.998
MYEF2	1.156	1.836	0.001002	1.119	0.4644	-1.182
FBN1	-0.09116	0.1243	-0.1284	0.05999	-3.23	-0.1702
SECISBP2L	0.447	0.7277	0.1055	0.4748	-0.6362	-0.3132
COPS2	0.5092	0.5837	0.3204	0.5712	-1.193	-0.03266
ATP8B4	-0.3663	-0.5233	-0.209	-0.508	2.397	0.2121
USP50	1.41	1.094	0.9117	1.419	-0.5014	-0.06943
TRPM7	0.4713	-0.1502	0.7398	0.5042	-0.7275	0.6567
DMXL2	-0.2244	-1.352	1.052	-0.1008	-2.87	1.69
LYSMD2	1.008	0.5255	0.7784	0.95	2.568	0.3095
LEO1	1.844	0.9352	1.646	1.885	-0.9274	0.6044
MYO5A	-0.9028	-0.9695	-0.4045	-0.9238	0.5957	0.3192
ARPP19	-0.7359	-0.4538	-0.5135	-0.6788	-1.214	-0.1881
FAM214A	0.01645	-0.65	0.6167	-0.004768	0.4198	0.8964
RSL24D1	0.832	1.388	-0.1127	0.7725	1.341	-0.989
PYGO1	-0.6313	-0.5286	-0.254	-0.5678	-1.418	0.2436
MNS1	0.7648	1.88	-0.3128	0.8246	-1.149	-1.388
ALDH1A2	-0.9002	-0.1394	-1.029	-0.8374	-2.885	-0.5931
MYO1E	0.401	-0.3817	1.895	0.895	-6.409	1.455
ANXA2	-0.333	-0.6771	0.3634	-0.1377	-8.618	0.7133
ICE2	0.4569	-0.06951	0.5568	0.4246	0.5495	0.478
RORA	0.214	0.8481	-0.8539	0.2639	-1.002	-1.189
C2CD4B	-1.014	-2.014	-0.05416	-0.9953	-0.0766	0.9497
RPS27L	-0.4598	-0.1237	-0.3821	-0.3827	-1.791	-0.2078
CIAO2A	-0.47	-0.6481	0.2183	-0.3653	-3.061	0.6588
PPIB	-0.03681	0.1284	0.05643	0.1369	-3.574	-0.06998
OAZ2	0.02692	0.1237	-0.05299	0.02636	0.003421	-0.1149
RBPMS2	0.9503	1.069	0.09893	0.9022	0.8842	-0.821
SPG21	-0.4232	-0.5084	-0.2773	-0.5799	2.55	0.2634
CILP	-0.4325	-0.6499	0.3869	-0.3144	-3.648	0.7719
AAGAB	0.06639	-1.337	1.538	0.1758	-2.127	2.029
ANP32A	-0.603	-0.5324	-0.3754	-0.6596	1.108	0.2187
ANP32A-IT1	0.2623	0.505	-0.1926	0.1814	1.749	-0.483
TLE3	-0.449	-0.254	-0.3907	-0.4707	0.5309	-0.1337
UACA	0.8408	0.9	0.6594	1.094	-3.18	-0.1125
PKM	0.4372	0.02938	0.883	0.464	-0.6172	0.3847
ADPGK	-0.9373	-1.619	0.1832	-0.9574	0.5879	1.285
HCN4	-1.108	-0.7325	-1.13	-1.325	2.658	-0.1706
NPTN	-0.5114	-1.008	0.3248	-0.4863	-0.3716	0.9698
NPTN-IT1	0.4834	-0.1717	0.7749	0.4206	1.343	0.6433
CYP1A1	-0.3116	0.1756	-0.75	-0.37	1.149	-0.612
COX5A	0.5176	0.2242	0.6581	0.634	-1.959	0.2801
CSPG4	0.4558	0.8649	0.3401	0.9178	-5.866	-0.5788
NRG4	-0.08627	-0.7485	0.006623	-0.2398	2.907	0.2615
ETFA	0.2623	0.03384	0.5269	0.3339	-1.376	0.2579
TSPAN3	-0.9848	-1.119	-0.2443	-0.9389	-0.7997	0.6158
PEAK1	-0.4914	0.03513	-0.8004	-0.6205	2.14	-0.6278
LINC00597	0.2242	0.9224	-0.7647	0.1238	2.229	-1.202
TBC1D2B	1.101	0.08487	1.6	1.114	-0.5042	0.929
WDR61	-0.02665	0.112	-0.1407	0.02344	-0.9999	-0.1702
CTSH	-0.8336	-0.5287	-0.5715	-0.7891	-0.7816	-0.002465
RASGRF1	-0.3933	-0.1446	-0.2727	-0.2769	-3.242	-0.01989
BCL2A1	0.3256	-0.2041	0.6874	0.1964	3.444	0.531
MIR4514	1.85	1.059	1.669	1.842	-0.334	-0.02549
HOMER2	0.835	0.6777	0.5339	0.8612	-0.6674	-0.0968
C15orf40	-1.335	-0.6333	-1.174	-1.307	-0.1962	-0.3656
BTBD1	0.2329	0.04898	0.5861	0.4701	-3.932	0.3754
BNC1	0.04879	-0.7727	-0.08402	-0.325	8.089	0.1777
WDR73	0.01559	1.971	-1.089	0.09551	-1.591	-1.963
NTRK3	1.191	0.4644	1.32	1.146	0.7422	0.3084
MFGE8	-1.123	-0.5765	-0.9547	-1.094	-0.2753	-0.2023
PLIN1	-0.5682	-1.356	0.2411	-0.6667	1.702	1.077
ANPEP	1.227	0.9816	1.116	1.445	-2.6	0.5045
MIR5094	0.2365	-0.3722	0.5163	0.1595	1.633	0.6275
IDH2	-0.544	-0.3763	-0.2305	-0.4443	-3.355	0.1743
CIB1	-1.796	-1.128	-1.351	-1.782	-2.389	-0.2461
PRC1	-0.0703	-0.2861	0.6512	0.151	-4.776	0.6071
VPS33B	-1.667	-1.679	-0.6846	-1.622	-0.5614	0.648
LINC01197	1.953	2.573	0.5762	1.969	-0.6634	-1.147
TTC23	0.4734	-0.2154	0.7233	0.4793	-0.2482	0.6954
ADAMTS17	-0.6228	0.1009	-1.27	-0.931	3.964	-1.011
CHSY1	0.6771	0.355	0.4886	0.6114	4.888	0.1356
SELENOS	-1.572	-1.147	-1.186	-1.667	1.464	0.1634
TARSL2	1.603	-0.2649	2.534	1.554	0.7604	1.904
ARHGAP11B	-0.4434	-0.6108	0.2527	-0.3405	-2.82	0.6588
LOC100288637	-1.283	-0.526	-1.211	-1.238	-2.365	-0.4122
GOLGA8N	0.3744	-0.01043	0.66	0.4	-0.5873	0.3926
LINC02345	0.07082	0.2519	0.01669	0.2141	-2.747	-0.202
BUB1B	-0.01495	-0.0009634	0.4347	0.1626	-3.59	0.1544
IVD	-1.772	-0.8638	-2.053	-1.844	1.237	-0.2614
CHAC1	0.3676	0.6473	-0.04773	0.4251	-1.13	-0.5105
GANC	-1.159	-0.6515	-0.8785	-1.105	-1.15	-0.189
CAPN3	0.4682	-0.08388	0.9368	0.6159	-2.397	0.699
TMEM62	-0.6491	-1.297	0.2496	-0.5938	-1.142	1.02
CCNDBP1	0.6095	-0.4989	0.8565	0.5686	0.725	0.9578
SERF2-C15ORF63	-0.8995	-0.487	-0.8043	-0.9219	0.6175	-0.1649
TRIM69	1.89	1.606	0.992	1.859	0.07303	-0.5437
HMGN2P46	2.266	4.786	0.2693	2.233	1.683	-1.95
BLOC1S6	-0.8798	-1.618	-0.07056	-0.9734	1.562	0.9045
SQOR	-1.254	-1.393	-0.3829	-1.222	-2.857	0.7045
DTWD1	-0.07125	0.1594	-0.2154	-0.03648	-0.6828	-0.263
MAPK6	-0.2346	-0.2959	0.004215	-0.1827	-1.034	0.1963
RNF111	-0.5411	-2.665	1.234	-0.5202	-0.2706	2.59
PLEKHO2	0.06681	-0.1017	0.3008	0.2018	-2.601	0.2985
ANKDD1A	0.6934	1.415	-0.3971	0.6623	0.4589	-1.287
SCAMP5	-0.48	-0.9864	-0.1307	-0.689	3.134	0.5049
UBE2Q2P2	-0.983	-0.7949	-0.939	-1.238	3.067	-0.2652
SEMA4B	0.2091	0.4948	-0.4783	0.04366	4.085	-0.6911
LINC02207	-0.8583	-1.404	-0.63	-1.475	5.911	0.6946
MCTP2	-0.2473	-0.96	0.2913	-0.5148	4.314	0.9333
CHRFAM7A	-0.6762	-0.5512	-0.3898	-0.6491	-0.3688	0.04521
WHAMMP1	0.3006	0.4673	-0.1423	0.2331	1.421	-0.4436
GPR176	0.1519	-0.07948	0.3472	0.1536	-0.07896	0.2696
CATSPER2	0.01934	0.7961	-0.8315	-0.0658	1.71	-1.149
GATM	-0.1313	0.2781	-0.5813	-0.2554	2.333	-0.6082
RAB27A	0.6291	-0.01127	0.6342	0.5413	2.948	0.5214
DNAAF4	-0.5669	-0.7208	-0.03044	-0.5183	-0.9401	0.4948
PARP16	0.5842	0.8187	0.1228	0.6235	-0.8445	-0.4594
INTS14	-1.657	-1.857	-0.4072	-1.609	-1.606	1.129
TIPIN	0.5328	1.098	-0.08908	0.7081	-2.682	-0.8695
HEXA	-1.201	-1.739	0.2028	-1.144	-1.489	1.493
PTPN9	1.599	0.03073	3.048	1.947	-3.234	1.866
SNUPN	0.3088	-0.5193	0.644	0.2622	0.9083	0.8096
CHRNB4	-0.7687	-0.5108	-0.6654	-0.8496	1.427	-0.1624
ST20-MTHFS	0.08277	-0.542	0.3465	-0.04222	2.617	0.6027
MTHFS	-0.02479	-0.6467	0.265	-0.1498	2.466	0.5928
HDGFL3	0.424	-1.598	1.799	0.5574	-2.239	2.357
UBE2Q2P1	-0.7337	0.1253	-1.054	-0.6951	-0.6401	-0.8277
MRPL46	-0.08548	-0.01211	-0.05456	-0.04926	-0.7102	-0.02995
DET1	-1.472	-0.8216	-1.232	-1.494	-3.439	-0.4213
ARPIN-AP3S2	0.06321	0.3828	-0.1353	0.09355	-0.6181	-0.3252
FAM174B	1.396	0.8543	1.194	1.479	4.424	0.4796
LINC00923	0.2386	0.05622	0.1981	0.1885	0.9945	0.1025
LYSMD4	-0.2938	-0.7229	0.2817	-0.2811	-0.1726	0.7102
PRKXP1	-1.999	-1.538	-1.605	-2.253	2.488	0.0106
LINS1	-0.5741	0.5042	-1.388	-0.5576	-0.1684	-1.281
SNRNP25	-0.274	-0.3547	0.3112	-0.09898	-5.012	0.4764
MPG	-1.11	-0.4459	-1.054	-1.081	-3.34	-0.3965
HBA1	-1.524	-1.505	-1.16	-1.805	2.868	-0.09568
MSLN	-0.8437	-0.9981	-1.495	-1.672	7.346	-1.145
WDR90	-0.2707	0.02452	-0.1997	-0.1398	-3.248	-0.1625
STUB1	-0.2861	0.6123	-0.6081	-0.2315	-1.099	-0.8183
FAM173A	-1.145	-0.8874	-0.6902	-1.131	0.04717	0.1988
TPSD1	0.3927	0.02617	0.5656	0.377	0.2047	0.313
TMEM204	0.2644	1.011	-0.4065	0.3125	-0.9706	-0.9646
FAHD1	-1.375	-1.207	-0.5737	-1.323	-1.021	0.7008
NDUFB10	0.2721	0.09447	0.4745	0.4117	-2.449	0.2549
SLC9A3R2	1.718	1.677	0.7312	1.666	1.303	-0.6342
TSC2	-0.317	0.438	-0.9166	-0.3389	0.5072	-0.9421
MLST8	-0.2218	-0.7782	0.5702	-0.1407	-1.727	0.9609
CCNF	-0.6059	-0.07761	-0.7248	-0.5383	-5.998	-0.3882
PRSS21	2.08	1.296	1.573	2.027	0.9723	-0.1082
THOC6	-0.4406	0.01795	-0.6606	-0.4056	-0.6172	-0.4093
MMP25	-0.3843	-0.7116	-0.07214	-0.6083	3.452	0.5436
IL32	0.3992	0.4163	-0.03386	0.3052	2.308	-0.36
ZNF75A	-0.2906	0.7079	-0.8272	-0.3015	0.2942	-1.065
GLIS2	-0.1545	0.3349	-0.4445	-0.09498	-1.203	-0.5491
VASN	-0.7167	0.3529	-1.579	-0.6594	-1.217	-1.197
DNAJA3	-1.392	-1.094	-1.05	-1.528	1.861	0.3016
HMOX2	-0.9407	-0.4162	-0.7874	-0.8919	-0.9086	-0.3498
ATF7IP2	-0.7075	-0.783	-0.4728	-0.7776	1.294	-0.04297
NUBP1	0.009808	0.8473	-0.3534	0.1163	-2.118	-0.7344
CIITA	-0.2339	0.06427	-0.4945	-0.2722	0.7935	-0.3544
ERCC4	-0.1481	-0.38	0.3784	-0.0253	-2.68	0.5379
MRTFB	0.5289	1.098	-0.01014	0.7867	-3.609	-0.8381
NOMO1	-0.1257	-0.4385	0.5272	0.1395	-6.367	0.6792
TMC7	2.046	2.193	0.9079	2.202	-1.866	-1.051
CCP110	-0.312	-0.7674	0.2195	-0.2757	-0.6725	0.6429
VPS35L	0.3483	0.5617	0.1723	0.429	-1.507	-0.144
IQCK	-0.9632	-0.7837	-0.5465	-0.8991	-2.103	0.01979
ACSM5	-1.234	-1.114	-0.5643	-1.204	-0.2612	0.4628
REXO5	-0.9021	-0.3835	-0.738	-0.8374	-1.759	-0.3733
LYRM1	0.06571	-0.1457	0.04079	-0.05738	2.549	0.1242
TMEM159	0.4609	0.2015	0.9885	0.918	-5.8	0.6232
CRYM-AS1	-1.195	-0.8032	-1.08	-1.269	-4.93	0.1799
OTOA	0.9252	1.353	0.1866	0.8596	2.013	-0.575
HS3ST2	1.034	0.0582	2.253	1.381	-3.721	1.228
SCNN1B	-0.1373	-0.4523	0.5325	-0.02456	-2.419	0.6877
UBFD1	0.6649	0.3324	0.5554	0.6501	0.1048	0.1985
PLK1	-0.3161	-0.5714	0.8628	-0.1322	-6.372	0.9031
PRKCB	-0.7108	-1.304	-0.2563	-0.9803	3.471	0.6066
LCMT1	0.2381	-0.3233	0.7894	0.3213	-1.575	0.7676
IL21R	-1.022	-1.781	-0.03799	-1.18	2.188	1.191
APOBR	-0.7377	-1.074	-0.2596	-0.7756	0.8357	0.3582
LOC606724	0.1889	0.5769	-0.4682	0.01694	4.171	-0.732
ZG16	-0.1949	-0.91	0.4068	-0.2322	0.7703	0.8892
KIF22	-1.001	-0.09262	-1.059	-0.9463	-2.831	-0.7956
ASPHD1	-1.138	-0.4861	-1.394	-1.146	-4.087	-0.238
TAOK2	0.0467	1.038	-0.6416	0.1618	-2.251	-1.164
ALDOA	-0.5456	-0.172	-0.4443	-0.4547	-2.588	-0.2021
PPP4C	-0.7865	-0.4316	-0.6279	-0.7677	-0.152	-0.2943
MYLPF	-1.977	-3.098	-0.4446	-2.069	1.396	1.473
SNORA30	0.8242	0.9931	0.1131	0.7918	0.4523	-0.6672
HSD3B7	-1.218	-2.554	0.8303	-1.448	-6.671	2.63
ZNF646	-0.3854	-0.4405	-0.4834	-0.6592	4.051	-0.09306
BCKDK	-2.335	-1.493	-1.769	-2.339	0.5652	-0.08697
ITGAM	-0.0002636	-0.301	0.1353	-0.1041	2.075	0.3084
ITGAX	-1.341	-1.357	-0.9531	-1.617	2.956	0.1995
ITGAD	0.007996	-1.538	0.9243	-0.09491	2.062	1.633
ZNF720	0.6848	1.387	0.06998	0.818	-2.086	-0.7374
ZNF267	0.6515	0.6958	0.1213	0.5994	1.039	-0.4583
ORC6	-0.05116	-0.02558	0.2385	0.1121	-3.392	0.1479
CNEP1R1	-1.24	-2.238	-0.1411	-1.482	2.77	1.354
HEATR3	-1.972	-1.923	-0.8438	-1.948	0.08739	0.8181
MIR6771	-0.4279	-0.08709	-0.7308	-0.5588	2.204	-0.3953
CYLD	0.2765	-0.226	0.3383	0.1099	4.666	0.3987
MIR3181	-0.1377	0.08552	-0.2247	-0.1344	-0.02614	-0.2259
MIR548AI	-0.9372	0.772	-2.168	-0.9523	0.5084	-2.034
LOC102723373	0.5312	0.004553	0.5488	0.4306	3.267	0.399
RBL2	0.2164	0.3535	-0.1753	0.09691	2.735	-0.3679
FTO	-0.02918	-0.8832	0.8528	0.03766	-1.34	1.225
FTO-IT1	-0.5802	-0.6304	-0.2123	-0.6113	0.7123	0.3428
SLC6A2	-0.2413	0.9178	-1.32	-0.1185	-2.893	-1.542
OGFOD1	-0.2252	-0.4021	0.1909	-0.1059	-2.748	0.4071
MT2A	0.4867	-0.2537	0.7722	0.4289	1.198	0.733
MT1E	-0.4101	-0.8228	-0.09874	-0.4788	1.306	0.323
MT1M	0.1853	0.2312	-0.002066	0.1195	1.35	-0.1275
MT1JP	0.25	0.127	0.1077	0.1612	1.947	0.01418
MT1A	0.3319	-0.09391	0.4079	0.2604	1.537	0.3632
MT1B	-0.2021	-0.5571	-0.08876	-0.3531	2.7	0.2114
MT1F	-0.5061	-1.043	-0.1296	-0.6674	2.537	0.4744
MT1H	0.01209	-0.2244	-0.0223	-0.1245	2.748	0.08956
MT1IP	0.2578	-0.08872	0.193	0.1413	2.746	0.2053
HERPUD1	-1.109	-0.3136	-1.704	-1.447	3.574	-0.9376
CETP	0.08617	-0.06713	-0.05184	-0.07381	3.421	-0.01976
NLRC5	0.2266	0.565	-0.2776	0.1264	2.226	-0.5715
RSPRY1	-1.203	-0.6627	-0.9402	-1.147	-1.916	-0.1268
ARL2BP	0.872	0.1938	1.354	1.166	-3.497	0.856
CCL22	-0.277	0.1745	-0.4242	-0.1427	-3.395	-0.401
ADGRG1	0.789	1.42	0.08572	1	-2.842	-0.9206
ADGRG3	-0.5637	-0.8809	-0.262	-0.8861	4.208	0.6324
TEPP	-1.482	-0.7922	-1.323	-1.544	1.15	-0.4655
MMP15	-0.09118	-0.561	0.3725	-0.1509	1.185	0.6718
CDH5	0.2284	0.6568	-0.1426	0.4233	-3.33	-0.6218
LINC00920	2.093	0.9238	1.968	2.103	-0.6038	0.7794
CMTM2	-0.05618	-0.6018	0.3233	-0.2955	4.525	0.6926
